,Unnamed: 0,rid,smiles,category,p_score,graph,graph2
6252,13624,R1006287,*CC(=O)c1ccc(Oc2ccc(C(=O)COc3ccc(C=C4CCC(=Cc5ccc(O*)c(OC)c5)C4=O)cc3OC)cc2)cc1,known,0.7149,"[(0, 1, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (4, 5, {'iclass': 'ketone', 'jclass': 'heteroatomic'}), (5, 6, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (6, 11, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (7, 8, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (8, 9, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (8, 10, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]","[('*CC(*)=O', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*CC(*)=O', '*O*', {'iclass': 'ketone', 'jclass': 'heteroatomic'}), ('*c1ccc(*)cc1', '*O*', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*O*', '*c1ccc(C=*)cc1*', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(C=*)cc1*', '*=C1CCC(=*)C1=O', {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), ('*c1ccc(C=*)cc1*', '*OC', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]"
6253,13625,R1006288,*CC(=O)c1ccc(Oc2ccc(C(=O)COc3ccc(C=C4CCCC(=Cc5ccc(O*)cc5)C4=O)cc3)cc2)cc1,known,0.757,"[(0, 1, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (4, 5, {'iclass': 'ketone', 'jclass': 'heteroatomic'}), (5, 6, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (7, 8, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (8, 9, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]","[('*CC(*)=O', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*CC(*)=O', '*O*', {'iclass': 'ketone', 'jclass': 'heteroatomic'}), ('*c1ccc(*)cc1', '*O*', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*O*', '*c1ccc(C=*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(C=*)cc1', '*=C1CCCC(=*)C1=O', {'iclass': 'ketone', 'jclass': 'hydrocarbon'})]"
6254,13626,R1006289,*CC(=O)c1ccc(Oc2ccc(C(=O)COc3ccc(C=C4CCCC(=Cc5ccc(O*)c(OC)c5)C4=O)cc3OC)cc2)cc1,known,0.7106,"[(0, 1, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (4, 5, {'iclass': 'ketone', 'jclass': 'heteroatomic'}), (5, 6, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (6, 11, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (7, 8, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (8, 9, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (8, 10, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]","[('*CC(*)=O', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*CC(*)=O', '*O*', {'iclass': 'ketone', 'jclass': 'heteroatomic'}), ('*c1ccc(*)cc1', '*O*', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*O*', '*c1ccc(C=*)cc1*', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(C=*)cc1*', '*=C1CCCC(=*)C1=O', {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), ('*c1ccc(C=*)cc1*', '*OC', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]"
6255,13629,R1006290,*Oc1ccc(Oc2ccc(NC(=O)C3CC(C(CC(=O)O)C(=O)Nc4ccc(*)cc4)C=C(C)C3C(=O)O)cc2)cc1,known,0.6882,"[(0, 1, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (4, 5, {'iclass': 'amine', 'jclass': 'ketone'}), (5, 6, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'acid'}), (6, 10, {'iclass': 'hydrocarbon', 'jclass': 'acid'}), (7, 8, {'iclass': 'acid', 'jclass': 'amine'}), (8, 9, {'iclass': 'amine', 'jclass': 'hydrocarbon'})]","[('*O*', '*c1ccc(*)cc1', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*N*', {'iclass': 'amine', 'jclass': 'hydrocarbon'}), ('*N*', '*C(*)=O', {'iclass': 'amine', 'jclass': 'ketone'}), ('*N*', '*C(=O)C(*)CC(=O)O', {'iclass': 'acid', 'jclass': 'amine'}), ('*C(*)=O', '*C1C=C(C)C(*)C(*)C1', {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), ('*C1C=C(C)C(*)C(*)C1', '*C(=O)C(*)CC(=O)O', {'iclass': 'hydrocarbon', 'jclass': 'acid'}), ('*C1C=C(C)C(*)C(*)C1', '*C(=O)O', {'iclass': 'hydrocarbon', 'jclass': 'acid'})]"
6256,13631,R1006291,*Oc1ccc(NC(=O)c2ccc(NC(=O)C=Cc3ccc(C=CC(=O)Nc4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,known,0.8182,"[(0, 1, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (2, 3, {'iclass': 'amine', 'jclass': 'ketone'}), (3, 4, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (4, 5, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (5, 6, {'iclass': 'amine', 'jclass': 'ketone'}), (6, 7, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (8, 9, {'iclass': 'ketone', 'jclass': 'amine'}), (9, 10, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (10, 11, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (11, 12, {'iclass': 'ketone', 'jclass': 'amine'}), (12, 13, {'iclass': 'amine', 'jclass': 'hydrocarbon'})]","[('*O*', '*c1ccc(*)cc1', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*N*', {'iclass': 'amine', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*C(*)=O', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*N*', '*C(*)=O', {'iclass': 'ketone', 'jclass': 'amine'}), ('*N*', '*C(=O)C=*', {'iclass': 'ketone', 'jclass': 'amine'}), ('*C(=O)C=*', '*=Cc1ccc(C=*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]"
6257,13632,R1006292,*CCCCCCOc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,known,0.8773,"[(0, 1, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (1, 2, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (4, 5, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]","[('*CCCCCC*', '*O*', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*O*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(*)cc1', '*C(*)(C)C', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'})]"
6258,13635,R1006293,*CC(C)(CO*)COCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,known,0.5784,"[(0, 1, {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), (0, 2, {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), (3, 4, {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), (4, 5, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]","[('*CC(C)(C*)C*', '*O*', {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), ('*O*', '*CCCCCCCCCC*', {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), ('*O*', '*c1ccc(*)cc1', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*c1ccc(C#N)cc1', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]"
6259,13636,R1006294,*Oc1ccc(Sc2ccc(Oc3ccc(-c4ccc(-c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,known,0.7906,"[(0, 1, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (4, 5, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (5, 9, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]","[('*O*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*O*', '*c1ccc(*)c(*)c1', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*S*', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*c1ccc(*)c(*)c1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)c(*)c1', '*C(F)(F)F', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]"
6260,13640,R1006295,*Oc1ccc(Sc2ccc(Oc3ccc(-c4ccc(-c5ccc(-c6ccc(*)c(C(F)(F)F)c6)cc5)cc4)cc3C(F)(F)F)cc2)cc1,known,0.792,"[(0, 1, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (4, 5, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (5, 10, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (8, 9, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]","[('*O*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*O*', '*c1ccc(*)c(*)c1', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*S*', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*c1ccc(*)c(*)c1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)c(*)c1', '*C(F)(F)F', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]"
6261,13644,R1006296,*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5cccc(*)n5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,known,0.7679,"[(0, 1, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (0, 9, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (1, 2, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (3, 4, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (4, 5, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (5, 6, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (6, 8, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'})]","[('*c1ccc(*)c(*)c1', '*O*', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)c(*)c1', '*C(F)(F)F', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(*)c(*)c1', '*c1cccc(*)n1', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*O*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(*)cc1', '*S*', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'})]"
