,Unnamed: 0,rid,smiles,category,p_score,graph,graph2
8036,16284,R1008080,*Nc1cc(SCCC#N)c(NC(=O)c2ccc3cc(C(*)=O)ccc3c2)cc1SCCC#N,known,0.5567,"[(0, 1, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (1, 4, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (1, 8, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), (4, 5, {'iclass': 'amine', 'jclass': 'ketone'}), (8, 9, {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), (5, 6, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]","[('*N*', '*c1cc(*)c(*)cc1*', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'amine', 'jclass': 'ketone'}), ('*c1cc(*)c(*)cc1*', '*S*', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*S*', '*CCC#N', {'iclass': 'heteroatomic', 'jclass': 'heteroatomic'}), ('*C(*)=O', '*c1ccc2cc(*)ccc2c1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]"
8037,16285,R1008081,*c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(S(*)(=O)=O)cc3)cc(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)c2)cc1,known,0.7379,"[(0, 1, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (1, 2, {'iclass': 'amine', 'jclass': 'ketone'}), (2, 3, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (3, 7, {'iclass': 'hydrocarbon', 'jclass': 'amide'}), (4, 5, {'iclass': 'ketone', 'jclass': 'amine'}), (5, 6, {'iclass': 'amine', 'jclass': 'sulfonyl_SO2_or_SO3'})]","[('*c1ccc(*)cc1', '*N*', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'ketone', 'jclass': 'amine'}), ('*N*', '*c1ccc(S(*)(=O)=O)cc1', {'iclass': 'amine', 'jclass': 'sulfonyl_SO2_or_SO3'}), ('*C(*)=O', '*c1cc(*)cc(*)c1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*c1cc(*)cc(*)c1', '*N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O', {'iclass': 'hydrocarbon', 'jclass': 'amide'})]"
8038,16286,R1008082,*Nc1ccc(C(c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C4=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,known,0.7531,"[(0, 1, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (4, 5, {'iclass': 'amine', 'jclass': 'ketone'}), (5, 6, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (6, 8, {'iclass': 'hydrocarbon', 'jclass': 'amide'})]","[('*N*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'amine', 'jclass': 'ketone'}), ('*c1ccc(*)cc1', '*C(*)(C(F)(F)F)C(F)(F)F', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*C(*)=O', '*c1cc(*)cc(*)c1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*c1cc(*)cc(*)c1', '*N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O', {'iclass': 'hydrocarbon', 'jclass': 'amide'})]"
8039,16287,R1008083,*Nc1ccc(Cc2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)c(C)c4)cc3C)cc2)cc1,known,0.7958,"[(0, 1, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (4, 5, {'iclass': 'amine', 'jclass': 'ketone'}), (5, 6, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]","[('*N*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'amine', 'jclass': 'ketone'}), ('*c1ccc(*)cc1', '*C*', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*C(*)=O', '*c1ccc(*)c(C)c1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*c1ccc(*)c(C)c1', '*c1ccc(*)c(C)c1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'})]"
8040,16288,R1008084,*Nc1ccc(C2(c3ccc(NC(=O)c4ccc(-c5ccc(C(*)=O)c(C)c5)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,known,0.6899,"[(0, 1, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (2, 3, {'iclass': 'amine', 'jclass': 'ketone'}), (3, 4, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (4, 5, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]","[('*N*', '*c1ccc(C2(c3ccc(*)cc3)c3ccccc3-c3ccccc32)cc1', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'amine', 'jclass': 'ketone'}), ('*C(*)=O', '*c1ccc(*)c(C)c1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*c1ccc(*)c(C)c1', '*c1ccc(*)c(C)c1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'})]"
8041,16290,R1008085,*Nc1ccc(C(c2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)c(C)c4)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,known,0.7622,"[(0, 1, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (2, 3, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (4, 5, {'iclass': 'amine', 'jclass': 'ketone'}), (5, 6, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]","[('*N*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'amine', 'jclass': 'ketone'}), ('*c1ccc(*)cc1', '*C(*)(C(F)(F)F)C(F)(F)F', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*C(*)=O', '*c1ccc(*)c(C)c1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*c1ccc(*)c(C)c1', '*c1ccc(*)c(C)c1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'})]"
8042,16292,R1008086,*c1cccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4cccc(S(*)(=O)=O)c4)c(C)c3)cc2C)c1,known,0.7148,"[(0, 1, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (1, 2, {'iclass': 'amine', 'jclass': 'ketone'}), (2, 3, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (4, 5, {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), (5, 6, {'iclass': 'ketone', 'jclass': 'amine'}), (6, 7, {'iclass': 'amine', 'jclass': 'sulfonyl_SO2_or_SO3'})]","[('*c1cccc(*)c1', '*N*', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'ketone', 'jclass': 'amine'}), ('*N*', '*c1cccc(S(*)(=O)=O)c1', {'iclass': 'amine', 'jclass': 'sulfonyl_SO2_or_SO3'}), ('*C(*)=O', '*c1ccc(*)c(C)c1', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*c1ccc(*)c(C)c1', '*c1ccc(*)c(C)c1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'})]"
8043,16294,R1008087,*Nc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(NC(=O)c6ccc(C(*)=O)cc6)cc5)c(-c5ccccc5)c4)cc3)cc2-c2ccccc2)cc1,known,0.7569,"[(0, 1, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 4, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 13, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (4, 5, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (5, 7, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (5, 12, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (8, 9, {'iclass': 'amine', 'jclass': 'ketone'}), (9, 10, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (10, 11, {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]","[('*N*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'amine', 'jclass': 'ketone'}), ('*c1ccc(*)cc1', '*c1cc(*)c(*)c(*)c1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*C(*)=O', {'iclass': 'hydrocarbon', 'jclass': 'ketone'}), ('*c1cc(*)c(*)c(*)c1', '*c1ccccc1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'})]"
8044,16295,R1008088,*Nc1ccc(-c2c(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(-c4cc(-c5ccc(-c6ccccc6)cc5)c(-c5ccc(NC(=O)c6ccc(C(*)=O)cc6)cc5)c(-c5ccc(-c6ccccc6)cc5)c4)cc3)cc2-c2ccc(-c3ccccc3)cc2)cc1,known,0.7384,"[(0, 1, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 5, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 16, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (3, 4, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (16, 17, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (6, 9, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (6, 14, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (9, 10, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (14, 15, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (10, 11, {'iclass': 'amine', 'jclass': 'ketone'}), (11, 12, {'iclass': 'ketone', 'jclass': 'hydrocarbon'}), (12, 13, {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]","[('*N*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'amine'}), ('*N*', '*C(*)=O', {'iclass': 'amine', 'jclass': 'ketone'}), ('*c1ccc(*)cc1', '*c1cc(*)c(*)c(*)c1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*c1ccccc1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*C(*)=O', {'iclass': 'hydrocarbon', 'jclass': 'ketone'})]"
8045,16296,R1008089,*NC(CC(N)=O)C(*)=O,known,0.5832,"[(0, 1, {'iclass': 'amine', 'jclass': 'amide'})]","[('*N*', '*C(=O)C(*)CC(N)=O', {'iclass': 'amine', 'jclass': 'amide'})]"
