,Unnamed: 0,rid,smiles,category,p_score,graph,graph2
8482,17107,R1008527,*c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,known,None,[],[]
8483,17110,R1008528,*c1cccc(S(=O)(=O)c2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)c1,known,None,[],[]
8484,17113,R1008529,*c1ccc(Cc2ccc(N3C(=O)CC(Sc4ccc(Oc5ccc(SC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1,known,0.7307,"[(0, 1, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'amide'}), (3, 4, {'iclass': 'amide', 'jclass': 'heteroatomic'}), (4, 5, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (6, 7, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (8, 9, {'iclass': 'heteroatomic', 'jclass': 'amide'})]","[('*c1ccc(*)cc1', '*C*', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*C1CC(=O)N(*)C1=O', {'iclass': 'hydrocarbon', 'jclass': 'amide'}), ('*c1ccc(*)cc1', '*S*', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(*)cc1', '*O*', {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), ('*C1CC(=O)N(*)C1=O', '*S*', {'iclass': 'heteroatomic', 'jclass': 'amide'})]"
8485,17114,R1008530,*c1ccc(Cc2ccc(N3C(=O)CC(Sc4ccc(Sc5ccc(SC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1,known,0.6902,"[(0, 1, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'amide'}), (3, 4, {'iclass': 'amide', 'jclass': 'heteroatomic'}), (4, 5, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (6, 7, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (7, 8, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (8, 9, {'iclass': 'heteroatomic', 'jclass': 'amide'})]","[('*c1ccc(*)cc1', '*C*', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*C1CC(=O)N(*)C1=O', {'iclass': 'hydrocarbon', 'jclass': 'amide'}), ('*c1ccc(*)cc1', '*S*', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*C1CC(=O)N(*)C1=O', '*S*', {'iclass': 'heteroatomic', 'jclass': 'amide'})]"
8486,17115,R1008531,*c1ccc(Cc2ccc(N3C(=O)CC(Sc4ccc(-c5ccc(SC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1,known,0.6992,"[(0, 1, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (1, 2, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'amide'}), (3, 4, {'iclass': 'amide', 'jclass': 'heteroatomic'}), (4, 5, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (6, 7, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (7, 8, {'iclass': 'heteroatomic', 'jclass': 'amide'})]","[('*c1ccc(*)cc1', '*C*', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*C1CC(=O)N(*)C1=O', {'iclass': 'hydrocarbon', 'jclass': 'amide'}), ('*c1ccc(*)cc1', '*S*', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(*)cc1', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), ('*C1CC(=O)N(*)C1=O', '*S*', {'iclass': 'heteroatomic', 'jclass': 'amide'})]"
8487,17116,R1008532,*c1ccc(Nc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,known,None,[],[]
8488,17118,R1008533,*c1ccc(Nc2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)cc1,known,None,[],[]
8489,17120,R1008534,*C(=O)Nc1ccc(Nc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,known,0.8868,"[(0, 1, {'iclass': 'ketone', 'jclass': 'amine'}), (1, 2, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (2, 3, {'iclass': 'hydrocarbon', 'jclass': 'amine'}), (3, 4, {'iclass': 'amine', 'jclass': 'hydrocarbon'}), (4, 5, {'iclass': 'hydrocarbon', 'jclass': 'amide'})]","[('*C(*)=O', '*N*', {'iclass': 'ketone', 'jclass': 'amine'}), ('*N*', '*c1ccc(*)cc1', {'iclass': 'amine', 'jclass': 'hydrocarbon'}), ('*c1ccc(*)cc1', '*c1ccc2c(c1)C(=O)N(*)C2=O', {'iclass': 'hydrocarbon', 'jclass': 'amide'})]"
8490,17122,R1008535,*C1C(=O)N(C(C)(C)C)C(=O)C1*,known,0.4762,"[(0, 1, {'iclass': 'amide', 'jclass': 'hydrocarbon'})]","[('*C1C(=O)N(*)C(=O)C1*', '*C(C)(C)C', {'iclass': 'amide', 'jclass': 'hydrocarbon'})]"
8491,17124,R1008536,*CCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,known,0.8312,"[(0, 1, {'iclass': 'hydrocarbon', 'jclass': 'amide'}), (1, 2, {'iclass': 'amide', 'jclass': 'ketone'}), (2, 3, {'iclass': 'ketone', 'jclass': 'heteroatomic'}), (3, 4, {'iclass': 'heteroatomic', 'jclass': 'hydrocarbon'}), (4, 5, {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'}), (5, 6, {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), (6, 7, {'iclass': 'heteroatomic', 'jclass': 'ketone'}), (7, 8, {'iclass': 'ketone', 'jclass': 'amide'})]","[('*CCCC*', '*c1ccc2c(c1)C(=O)N(*)C2=O', {'iclass': 'hydrocarbon', 'jclass': 'amide'}), ('*c1ccc2c(c1)C(=O)N(*)C2=O', '*C(*)=O', {'iclass': 'ketone', 'jclass': 'amide'}), ('*C(*)=O', '*O*', {'iclass': 'heteroatomic', 'jclass': 'ketone'}), ('*O*', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'heteroatomic'}), ('*c1ccc(*)cc1', '*c1ccc(*)cc1', {'iclass': 'hydrocarbon', 'jclass': 'hydrocarbon'})]"
