,Unnamed: 0,correction,RID,smiles,fragment_fp,fragment_fp2
25,20,,R1218,*c1ccc(N=Nc2ccc(C=*)cc2)cc1,00000000000000000000000100000000010001000000101000000000000000010000000001000000010000000000100000000001000000000100100000000000000000000000000000000000010000101100000010001000000000000000000000110000000000000000000000000000010000000000100000000000000010000000000000000000000010000100000000000010000000000000000000000010010000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000100000000010000000000000010011010000000000000010000000000000000000000000000000000001001000001010001000000000000000010100000011000000000010000010000000000000000000000000010100000000000000000000000000000000000100000010100010000001000000100000000100000000010000000000000000000100000000000000100000010000000000000000010010000010000000000000000010000000000000110100010000010000000100000000000000010000000100000000000100010000000110000000000100000001010011000110000000000000000000000000000000000010001101010001000000100000100000010000000000000000000000100000000000001010000001000000100000100000000010010000000000000000000000001000000001001100000000000000000000000000001000000000001000000010100000100001000000000000000000000000000000001000101011000000000000000000010000000000000000000000000000001100000000100000000100000000101010000000000000000101000001001110000010000000100000100000000000001000000000000000001000010000100000010000000000000000000000000000000100000000000010000000100000000000010000000000000101000010000100010100000001000000010000000000000000010000100000000100000000000000001000000000101000100000000000000010000000100000000000000010010000100000000000010000000000000000001100000000000000000000000100000000000000000000000000000000000001000100000000000000000000001000001000000000001000000001000001000000001000000000000100000000010000010001000010000101000000001000000000110011000101000100000000100000000000000000000001000000000000101000010000100000000101100000000000000011101000000010000010000000000000000010000000000000000000010000000010000000000000000000000000000000000000000000100000100000000000000010000001000,"[2, 17, 2]"
26,21,,R1227,*c1ccc(N=Nc2ccc(*)cc2C)cc1,00000001000000000000000100000000010001000000000000000000010100010000000001000000000000000000100000000001000000000100000000000000100010000000100000000000010000011100001000000000000000000000001000110010000000000100000010000000010000100000000000000000001010000000000000000001000010000100000000000010000000000000000000000000000000000010000000000000000001000000000000000000000000000000010000000000000001000000000001000000110000000000100000000001010001001000000010011010000000000000010000000000001000000000000100000010000001000010010001000000000000000010000010001000000000010000010000000100000000000000000010000000000000000000000000000000000000000000010100010001111000000000000000101000000010100000000000000000100000000000000100100010000000000000000010000000000000000000000000010000000000000110100010000010000000100000000000000010000000100001000010100000000000110000010000100000010010011000110000000100000000000000000100000000010001101010001000000100010100000010000000000100000000000100000100000001010001011000001000000100000000010010000000000000000000000001000000001000100000000000000000000000000001000000000000000000010100000000011001000000000000000000000000000001000100011000000000101000000010000000000000000000000000000001100000000100000000100001000001010000000000000000101000100001010000010000000100000000000000000001000000000000000001000010000100000000000000000000000000000000000000100000000000010000000100100000000010000010000000101000010000100000100000001000000010000000000000000010000100100010100000010000100001010000000101000000000000000000010000000100000000000000000010000100100000000010000000000001001001100000000110000000001000000001000000000000000000000000100010000000100000000000000000000011000001000000000101000000000000001000000001000000000000100000000000000011001000000000101000000001000000000111011000101000100000100101000010000000000000000000000000000001000010000100000000001100000000000000011101011000010000010000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000100010100000010000000010001011000,"[2, 17, 2]"
27,22,,R1231,*c1ccc(N=Nc2ccc(F)cc2)c2ccccc12,00000000000000000001000101000000010001000000000001000001000001010000000001000000000000000010100000001001000000000101000000000000000000001000000010000000010000101100000000000000000010001000000010110000000010000000000000001000010100001000000000000000000010000001000000000000000110110100000000100010000000000000000000000100000100010011010000101000000001000001000000000100000000000000010000010000000000000000000000000001000000000000100000000000010000000100000110011010000000000000011001000000000000100010000100101010000001000000000101000010000000000010000000001000000000010101010000000000000000000010100010010001010000000000000000010000010000100000011100010000001000000000000010101000000010000000000000000101000100000110000100000010000000000010000000000000000001000000000000010000011000000110111010000111000000100000000101000010000001110000000000100000000100100000000011100000000010011001110000000100001000000010000000100010010001101000011000101100000100000010000000000000000000000000000000001001010001001000000000001000000000010010000010000000000000000001000000110000100000100000000000010000000001000000000000000000010100000000001000000000000000000000010000000001100100011000100000000100000010000000110000000000000000010000100001000101001000100001000001110000000000001000101000010001010000011000000100000000010000000001001000000000001000000000000110000000000000000000000100000000000000100000001000010000000000000000000010000000000000101000000110100000100100001100000010000000000000100010000100001010100000000001000001000001010101000000100000000000001000000100011000000110000011000000000000000010000000000000000001101010000000000000000100000000100010000010000000000000000000000000110000100100000000100100010001000000000001000000000110001000000001000000000110100000000000000010001000001000101000000001001000000100011000100000100000001110000000010100010000001000000001010001000000000100101000000101000000000000011100001010010000010010000000000000000000000000000000000000000000000001100000000100000000000000101000000100000100000100000010000000010000001100,"[1, 20, 3]"
28,23,,R1232,*c1ccc(N=Nc2ccc(Cl)cc2)c2ccccc12,00000000000000000000100101000000010001000000000000000001000001010000000001000000000000000010100010000001000000000101000000000000000000001000000000000000010000101100000010100000000000001000000000110000010010000000000000001010010100001000000000000000000010001001001000001000000110110100000000100010000000000000000000000001000100010011010000101000000001000000000000000100000000000000010000010000000000100000000000000000000000000000100000000000010000000000000110011011000000000000011000000100000000100010000100101010000001000000000101000000000000000010000000001000000000010100010000001000000000000010100010010000010000000000100000000000010000100000011100010000001000000000000010101000000011000000000000000001000100000100000100000010000000000010000000000000000001000000000000010000011000010110110010000111000000100000000100000010000000110000100000100000000100000000000011100000000010011001110000000100001000000000000000100010010001101000011000101100000100100010000000000000000000000000000001001001010001001000000000001100000000010010000000000000000000000011000000000000110000100000000000010000000001000000000000000000010100000000001000000000000000000000001000000001101100011000100000000100000010000000110000000000000000010000100001000101001000100000000001110000000000001000101000010001010000011000000100000000110000000001001000000000000000000100000110000000000000000100000100000000000000100000001001010000000000000000000010000000000000101000000010100000100000001000000010000000000000100010000100001010100000000001000001000000010101000000100000000000001000000100011001000110000011000000000000010010000000100000000001101010000000000000000101000000100010000010000000000000000100000000110000100100000000000100010001000000000001000000000110001000000001000000000010101000000000000010001000001000101000000001001110000100011000100000100000001110000000010100010000001000000001010001000000000100101000000101000000000000011100000000010000010000000000000000000000000000000000000000000000000001100010000100000000000010001000000100000100000100000000000000010000001100,"[1, 20, 3]"
29,24,,R1233,*c1ccc(N=Nc2ccc(Br)cc2)c2ccccc12,00000000000000000000000101000000010001000000000000000001000001010000001001000000000000000010100000000001000000000101000000000000000000001000000000000010110000101100000000000000000000001000000000110000000010000000000000001000010100001000000000000000000010000001000000000000000110110100000000110010000000000000010000000001000100010011010000101000000001000000000000000100000000000010010000010000000000000000000000000000000000000000100000000000010000000000100110011010010000000000011000000000000000100010000100101011001001000000000101000000000000000010000000001000000000010100010000000100000000000010100010010000010000000010000000000000010000100000011100010000001000000000000010101000000010000000000000000001000100000100000100000010000000000010000000000000000001000000000000010000011100000110110010000111000001101010000100000010000000110000000000100000000100000000000011100000000010011001110000000100001000000000010000100010010001101000011000101100000100000010000000000000000000000000000000001001010001001000000000001000000000010010000000000000000000000001000000000000100000100000000000010000000001000000000000100000010100000000001000000000000000000000000000000001100100111001100110000100000010000000110000010000000001010000100001000101001000100010000001110000000000001000101000010001010000011000000100001000010000000001001000000000000000000000000111000000000000000000000100011000000000100000001000010000000100000000000010000000000000101000000010100000100000001000000010000000000000000010000100001010100000000001000001000000010101000000100000000000001000000100011000000110000011000000000000000010000000000000000101101010000000000000000100100000100010000010000000000000000000000000110000100110000000000100010001000000000001000000000110001000000001000000000010100000000000000010001000001000101000000001101000000100011000100000100000001110000000010100010000001000000001010001000000000101101010000101000010000000011100000000010000010000000000000000000000000000000000011000000000000001100000000110000000000000001000000100000100011100000000000000010000001100,"[1, 20, 3]"
30,25,,R1234,*c1ccc(N=Nc2ccc(I)cc2)c2ccccc12,00000000000000000000000101000000010001000000000000000001000001110000000001000000000000000010100000000001000000000101000000000000000000001000000000010000010100101100000000000000000000001000000000110000000010000000000000001000010100001000000000000000000010000001000000000000000110110100000000100010000000000000000000000000000100010011010000101000000001000000000000000100000000000000010000010000000000000000000000000000000000000000100000000010010000000100000110011010000000000000011000000000000000100010000100101010000001000000000101000000000000010010000000001000100000010100010000000000000000000010100010010000010000000000000000000000010000100000011100010000001000000000000010101000000010000000000000000001000100000100000100000010000000000010010000000000000001000000000000010000011000000110110010001111000000101000000100000010000000110000000000100000000100000000000011100000000010011001110000000100001000000000000000100010010001101000011000101110000100000010000000000000001000000000000000001001010001001000000000001000000000010010000000000000000100000001000000000000100000110000000000010001000001000000000000000000010100000000001000000000001000000000000000000001100100011000100000001100000010000000110000000000001000010000100001100101001000100001000001110000001000001000101000010001010000011000000100000000010000000001001000000000000000000000000110000100000000000000000100000000000000100000001000010000000000000001000010001000000000101000000010100000100000001000000010000000000000000010000100001010100000000001000001000000010101000000100000000000001000000100011001000110000011000000000000010010000000000000010001101010000000000000000110000000100010000010000000000000000000100000110000100100000000000100010001000000000001000000000111001000000001000000000010100000000000000010001000001000101000000001001001000100011000100000100000001110100000010100010000001000000001010001000000000100101000000101000000010010011100000000010000010000000000000000000000000000000000000001000000000001100000000100010000000000001000000100000100000100000000000100010000001100,"[1, 20, 3]"
31,26,,R1236,*c1ccc(N=Nc2ccc(F)cc2)cc1,00000000000000000001000100000000010001000000000001000000000000010000000001000000000000000000100000001001000000000100000000000000000000000000000010000000010000001100000000000000000010000000000010110000000000000000000000000000010000000000000000000000000010000000000000000000000010000100000000000010000000000000000000000100000000000010000000100000000000000001000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000100000010011010000000000000010001000000000000000000000000000000000001000000000001000010000000000010000000001000000000010001010000000000000000000010000010000001000000000000000000010000000000000000010100010000001000000000000000100000000010000000000000000100000000000010000100000010000000000000000000000000000000000000000000010000000000000110101010000010000000100000000001000010000001000000000000100000000000100000000000100000000010011000110000000000000000000010000000000000010001101000001000000100000100000010000000000000000000000000000000000001010000001000000000000000000000010010000010000000000000000001000000110000000000000000000000000000000001000000000000000000010100000000001000000000000000000000010000000001000100011000000000000000000010000000100000000000000000000000100000000100000000100001000001010000000000000000101000000001010000010000000100000000000000000001000000000000001000000000000100000000000000000000000000000000000000100000000000010000000000000000000010000000000000101000000100100000100100000100000010000000000000100010000100000000100000000000000001000001000101000000000000000000000000000100000000000000000010000000000000000010000000000000000001100000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000001000000000001000000000000001000000001000000000100100000000000000010001000000000101000000001000000000100011000100000100000000110000000000000000000000000000000000001000000000100000000000100000000000000011100001010010000010010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000100000010000000010000001000,"[1, 16, 2]"
32,27,,R1237,*c1ccc(N=Nc2ccc(Cl)cc2)cc1,00000000000000000000100100000000010001000000000000000000000000010000000001000000000000000000100010000001000000000100000000000000000000000000000000000000010000001100000010100000000000000000000000110000010000000000000000000010010000000000000000000000000010001000001000001000000010000100000000000010000000000000000000000001000000000010000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000010011011000000000000010000000100000000000010000000000000000001000000000001000000000000000010000000001000000000010000010000001000000000000000000010000000000000000000100000000000000000000000010100010000001000000000000000100000000011000000000000000000000000000000000100000010000000000000000000000000000000000000000000010000000000010110100010000011000000100000000000000010000000000000100000100000000000000000000000100000000010011000110000000000000000000000000000000000010001101000001000000100000100100010000000000000000000000000000001000001010001001000000000000100000000010010000000000000000000000011000000000000010000100000000000000000000001000000000000000000010100000000001000000000000000000000001000000001001100011000000000000000000010000000000000000000000000000000100000000100000000100000000001010000000000000000101000000001010000010000000100000000100000000001000000000000000000000100000100000000000000000100000000000000000000100000000001010000000000000000000010000000000000101000000000100000100000000000000010000000000000100010000100000000100000000000000001000000000101000000000000000000000000000100010001000000000010000000000000010010000000100000000001100000000000000000000001000000000000000000000000000000000100000000100000000000000000000000000001000000000001000000000000001000000001000000000000101000000000000010001000000000101000000001000110000100011000100000100000000100000000000000000000000000000000000001000000000100000000000100000000000000011100000000010000010000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000100000100000000000000010000001000,"[1, 16, 2]"
33,28,,R1318,*ON(C(F)(F)F)C(F)(Cl)C(*)(F)F,01100001100001001010000100100000000011000010100010000111110000101010000001010100011000111001001000000000000001001000000100000011000010010000000110100101000110000000011010100000001100000000000000101000000100001000100000100010000100000101000010101011000000010000001001010000000100100000110000010001110000000010101000100001000111100010110101000000010001100100100000000000000000010000101101010010100000000000000000101000000000000010000000010000110000001000000000000110000000100100001000000010010100010000010000000110000000000000000000000000000000010101000010010100000000100000001000000010001010000001100001010100000001001011000100110111010000000001101010001000000000000001010010000001000010000000000000110000100000000001010000011100000001100001001100100000000000100111001100000000000110010011100101101000000000100100001001000010011110001000000100110000000011000010111100010001010100011001001100100000100011000000000000110110001000010111100010010001110000101100111000101000000000100100000101010011101000001000000000000001010010101010000100000000000000000101000110001000001000001000010000000000000000000000000001001010000011000011000000100000000100000000001001001011100100100010000000010000100000010000000011000100000001010000110010000001010000000001100001010000000110000001000100011001000000110000110010100000000110010000000000000010100001000110000001100000000100101000001000000100000000000000100000010000000000110000001001000000001000001100000001000000000010001100011101110000000001100010000000001100001000100110011100101000000000010100100100010000000000110000101000000000000000001010000001000000000001110001000100000100000000010000010010000000001000100100101100000000100000110010000000000000100001001000010000101000001001000110000100100001000011101000101000000110100000000001100000101000100010111101000000000001000001000001000000000100010000000100101000001011000010001000100000000000000000001101011010101100000001000000000001000000010001000001000001001000010011101000000000000001000000100010001000100000100010010010110000011010000000001010110000000011,"[2, 14, 0]"
34,29,,R1319,*ON(C(F)(F)F)C(F)(F)C(=*)F,00100000000000101000000000100000000000101110000010000011000000000110000001000000110000010010001000000000000000001000000000000000000010000000000100100000000100000000001001100000000000001000010000000001000100001000100000000000000000000001000000001000000000000000000001100000000000100000010000000000000000000010001000010000000010000010010101000001000001000000000000100000000010000000001000000010000000000000000000001010000000000000010000000000000000100000000000000000000000000000000000000010010100000000001000000010010100000000000000000000000000000000100000010000000000000000000000000000000000001001000000110000110000100000000100000001000000000001001000100010000000001000000010000000000000010000000010110001000000001001000000011100000001100000001110000000000000100100001100000000000100100010100000001000000000000101001001000100011010001000010000000100100010000010010000000000000000011010000100000100000011000000000000010000101001110110000100001001000000001000011000010000000000100000000000000010101000000000000000000000010010101010000100000010000100000101000100000000001000110000010000000000010000010000000001001100000010000000000000010000000010100000000001000000100000100001000000010000111000010100010010000110000000000000110000000000010010000001100101000000000110000001000110001000000000000000000100100000000010000010000000000100100001000001000000000000000000100000001000000000000010000001000000000000000000010000000000000000010000001000000000000000000000000000000001110000000000000000001000001100010000000110000100100000000000010000000100010000000000010000000000000000000000000000000000110000000000110001010100000000000000110000000000000000001000100100001000000000100001011000000000100000000010000000000000000000101000000010000000000101110010110100101000000000000000000001100000001000100000001001000000000001000000000001000100000100000000000100000000000010000011000001000000010100000000001000011010000101000000000000001000010000000000100001000001000000000000111000000000010001000000100000000000100001000010000000110000000000000000011100000000000001,"[2, 13, 0]"
35,30,,R1324,*ON(C(F)(F)F)C(F)(F)C(*)(*)F,00111000000001001000001100100000000000101110000010000001000000001010000001000000010000010000001000000000100000001001000100000010000010000000000100100001000100001000001000100000000000000000000000000000000100011000100000100000000100000011000000001000000000000000001001100000000100100000110000000000000000000010001000000000000011000010010101000000000001000000000000000000010000000000001100000010000000000000000000001000000000000000000000100000000100000000000100000000000000000100000000000010010100000100010010010011000000000000000000000000000000000001010000010000000000000000000000000000000010000001100000010000010000000001000100000001000000001001001000000010000001001000000010000000000010000000000010110000000000000001000000011100000001101000001100000000000000100100001100000000000110010000100001101001000000000101000001000000011010001000000000000100000010000010110001010001010000011011000100000100100011000000000100011001001000010111000010100000000000001100011000010000000000000000000001000010101000101000000000000000010010101010100100010000001000010101000100000000001000000000010000000000110000000000000001001000001011000001000000000000000010100000000001001000100000100000000000010000110000011000001010000100000000000000110000100001010010000001100100000000100110010001000000111001000000100000000110100000000010000010000000000100100001000010000000000000100000100000001000000000000000010001000000000000010000110000001000000000000000001100110001010000000000000100010001110000000000110000000000001100011000000110001100101000000000010000000101011000000000010100000000000000000000000000000000000000000000110001100100000000100100010000000000010000001000100100101000100000100001010010000000000000100000000000000000000000001001000110000100000001000111110000101000000000100000000001100000101000100010001001000000000001000001110001000000000100000000000100001000001000000010000101000000010000000000001100011010001101000001000000000000010000001000000011000001000001000000101000000000010001000000110000000100100100100010110000110000000000000000001010100000010011,"[3, 14, 0]"
36,31,,R1326,*c1ccc(N)c(*)c1,00000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000001000000000000000000000000000100000000000000000000000000000000110000000000000010000000010000010000000000000000000000001010000000100000000000000010000100000000000010000000000000000000100000000000000010000000000000000000100000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000100110001000001000000000000000010000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010100010000001000000000000000100000000000000000000100000001000000010000000000000010000000000000000000000000000000000000000000010000100000000010000010000010000000100000000000000000000000000000000000100000000000000001000000000000000010011000000010000000000000000000000000000000000000100010000000000100000100000000000000010000000000000000000000000001010000001000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000001000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000100000000000000000100000000001010000000000000000101000000001010000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000010000000000000100000000010000000000000000000000010000100000000000010000000000000000000000000000000000100000000000000000000000000100000000000000001000000001000100000100000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000010000000000000001100000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000010001000000000100000000000000000000010011000100000100000000000000000000000000000000000000000000001000000000100000000000100000000000000010100001000000000010000000000010000000000000000000000000000010000000000100000000000000000000000100100000000000100000100000000000000010000000000,"[2, 9, 1]"
37,32,,R1398,*c1ccc(C=NN=Cc2ccc(*)cc2)cc1,10000000000000000000000000000000010000000000000000001000000000000000000101000000001000000000000000000001000000000000000000000000000000000000000000000000000000000100100000000000000000001000000000110000000000100000000000000000010000000000000000000000000000010100000000000000000000100100000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000010000100000000000000000100000000000010000000000001000000001000001000000000000000000000000010000000000000001001000000001001000000000100000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000100100000000000000000000000000000100000000000000000000000000001000000000110000000000000000000000000010000000000000100000010000000000000100000000000100000000000100000000000100000000001110000000000000000000000011000000000000000001100000100000100000000000000000010000100000100000000010000000000000100000000000100000000000000011000100000000000000100000000000010000000000000000000000000000000101000100000000000000000000000000001000000000000110000000100000000000100000010000000000000000000000000000100001000000000001000000000010100000000000000000000000011100000000000000100100100000001010000000000000000000000000000000010010000010000000000010000000000000000000000000001000010000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000001100001000000100000001000000000000000000000000000000000000000000000000100000000000000000100000000001000000000010000001100000000000000000000000100000000000000000000000000000001000000000100000000000001100000000000100000001000000000100000000000100000000000000000000001000000000000100000000000000000000000000000000000001000000010000000000000000000000000100000000000000000100010010000001100100000000000000000000000000000000000000000000000000011000000010000001100000000000000010101000000000010010000000000000000010000100000000000000000000000000000100000001000000000000000000100000000000000000000000000001000000000000000,"[2, 18, 2]"
38,33,,R1408,*NC(=*)c1ccc(*)cc1,00000000001000000000100000010000010000000000100000010000000000101000000001000010010000000000000000100001000000000000100000010000000000000001000000000000000000000100100000001010000000000000001000110000000000000000000000001000010000000010000000000000000000000000000000001000000000000100000000010010000000000000000000000000110000010010000000000000000000000000000000000000000000000100000000100000000000000000000000000100000001001000000000000001010000000000000000000001000000001000010000000000000000000000000000000000000000000001000000010000100000000000100000010101000000000000000000000000000000000000000010000000000000000000000000000000000000100000110000001000000000000010000010100000100000000000000000000000100000000000000000000000000000000000000010000000010000000000000000010000000000001000100010000000000010100000000000000000101000100000000000100000000000110000000000000000000000111000000000000000000000000000000000000000000000000110101000000100000000000000000000000100000000000100000000000000010000000000000100000100000000000010000000000010000000000000000000001001100000000001000000000010001101000000000001000000000100010100000001000010000000001000000000000000000100001000001000001000000000000000000000000000000000000001100000000000000000100000000001010000010100000000000000001100100000010000001000000000000001000000000000000000000001010010000000000010000000000000000000100000000000000000010000000000000000000000000001000000000000010010100000000010100000001000000000000000000000000010000000000000000011000000000000000001000100000000000000000000010000000100001000000000010000000100000000000000000000000000000001000000000100000000000000100000100000011000000000000000100000001000100000000000000000000001000000000000000000000000001000000001000000001000000000000010000010000000100010000000100000000011000010000010010000001000000000000000000000000000000100001000000000000100000010000100000000001100000000000000010101000000000000010000000000000000010000000100000000000010000000000000000000000000000000000000000100100001000000000010000000000000100000000001,"[3, 11, 1]"
39,34,,R1462,*NC(=*)c1cccc(C(=*)N*)c1,00000000001000000000001000010000000000000000100100010000000000100000000001000010010100000000000000101001000000000000100000010000010000000001000100000000010000000100100000001010000000000000001000100000000000000000000001000000000000000010000000000000000100000010000000001000000000000000000000010010000000000011000000000000110000010010000000000000000100000000000000001000000000000100000000100010000000000000000000010100000000001000000000000001010000000000001000000000100000001000000000000000000010000000000000000000000000000001000000000000100000000000100000010000000001000010000000000000010000000000000001000000000000000000000000100000000000101100100000001000000101000011000010000010100000000010000000000000110000000001000000000000000000000000000010000100010000000001010000000000000000001000100010000000001000000000000000000000101000110000000000100000000011110001010000000000000000100100000000000000000010000000000000000000000000000110101000000000000000000000000000000100000000000100000100000000000000000000000100000100000000000010000010000010000000000000000000001101100000000000000010000010001100000000000001000000000000010101000001000010000000001000000000000000000000000000001100000000000000000000000000000000000000000001000000000000000000000001000000000000010000000000100100001100100000010000001000000000000001000000000000000001100001010010000000000010000000000000000000000000000000000000010000000000000000001000000001000000000000010010100000001010000000001000000000000000000000010010000000000000000001000001000000000001000000000000000100000000010000000100001000000000010000000100000000000000000000000000000100000000001000010000000100100000100000011100000000000000000000001010000000000000000000000001000000000000000000000000001000000000000100001000000000000000000010000000100100000000100000000011000011000010001000001000000000000000000000000000000000001000000000000100000010000100000000001100000000000100000101000000000000000000000000000000011000000000000000000010000000000000000000000000000000000000000100100001000000000010000000000000100000000001,"[4, 14, 1]"
40,34,,R828,*C(=Nc1ccccc1)c1ccc(C(=Nc2ccccc2)n2nnc(*)n2)cc1,10001011000001111000101000011000011101000010011100101100000010100101100001100000000001000110001000100101000101010010111100100010001101100000000100000000100011100100010000111010001001001010000100100000010100000010000110000101010010011100100000010100000011000001010100001010110110101001000001010010111000001000000001000000000001100010010100000010001000100101110001100110101100000101010000110001010010000000010001010011001010000000100001000000010100100010000101100010101000100000010000001000001010011110000000100110001011010000110110000000000010000010001000111000001000001100011001110000100101000001001010010010101000100000010000010001010000010001100100010000110010100000000100000000100000100011000001001000100000100000000000001000010100000011100011011101100000000110000000000100000000100010000010010010000010001000000001100011010001101000010011110000010101111000110100001010010010010000000010000111101100100100000100000001010110011010000110010000010001110001100000000001001010011100000010100001101100111000000100101110001001011011010011011001001000000101000000001100100110011011010001000010111110010000101100110001110001010001011100100000000011110000101001001100001001000000000011000000101111100010010000011000000100000001000000010010000000000100110000101010110001011001011100011101010110010101000000000001100100100100000010000000000111010011100000010000001101001000000010010000000010100001001000111001110001010010000101000010000010111000001001000001100000011010010001011101011000110001000100000100110001011000001001100011000110001010001000100000011000010100100001000011000000010100011110010000100000000000101100100110100000000100010010100100000011000010111001010001100001011010000100100001000101100001011000000010100101000000111000010100100011000010111000000100010000000000001100101001100100010100100010100011111000101001101100000000010011000011111000000000000100001111011010101011000110101101001100000001011111011011001111010011001001001110110100110001101110001001011000000001000000000110100000001000100100001000100001000111000010011000010000100100,"[2, 29, 4]"
41,35,,R1466,*c1cc(*)c(N)cc1N,00000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000001000000000000000000100000000001000000000000000000000000000100000000000000000000000000000000110000100000000010000000010000010000000000000000000000001010000000100000000000000010000100000000000010000000000000000000100000000000000010000000000000000000100000000010000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000100110001000001000000010000000010000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010100010000001000000000000000100010000000000000000100000001000000010000000000000010000000000000000000000000000000010000100000010000100000000010000010000010000000100000000000001000000000001000000000100010000000010001000000000000000010011000000010000000000000000000000000000000000000100010000000000100000100000000000000010000000000000000000000000001010000001000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000010000001000000000000000000000000000000000000100001000000000000000000110000100000000000000000000000000100000000000000000100000000001010000000000000000101000000001010000010000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000100000010100000000000100000000010000000000000000000000010000100000000000010000000000000000000000000000000000100000000000000000000000000100000000000000001000000001000100001100000000000000100000000010000000000000000000000001000000000000000000000000000000100000000000000000010000000000000001100000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000010001000000000100000000000000000000010011000100000100001000000000000000000000000000000000000000001000000000100000000000100000000000000010100001000000000010001000000010000000000000000000000000000010000000000100000000001000000000000100100000000000100000100000000000000010000010000,"[2, 10, 1]"
42,35,,R862,*C(*)=NC(*)C,00000000000001000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000001000000000000100000000000000000000000000000000000000000000100000000000000000000000000000100000000000000000001000000000000000000000000000000101000000000000010000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000001,"[3, 7, 0]"
43,36,,R1484,*c1ccc(N=Nc2ccc(*)c(*)c2)cc1,00000000000000000000000100100000010011000000000000000000000000010000000001000000000000000000100000000001000000001100000000100000010001000001000000000000010000001100000000000000000000000000000000110000000000000001000000000000010000000000000000000000000010000000000000000000000010000100000000000010000000000000000100000000000000000010000000000100000000000000000000000000001000000000010000000000000000000000000000000001010000000000000000000000000000000000000010011010000000000100010000000100000000000000000000000000000101000000000001000000000000000011000000001000000000010000010000000000000000001000000010000000001000000000000000001000000000000000010100110000001100000000000000100000000010000000000000000000001000000000000100000010000000100000000100000000000000000000000000010000100000010110100010000010000000100010000000000010000000000000000000100000000001000000000000100000010010011000110010000000000000100000000000000000010001101000001000000100001100000010000000010000000000000000000000000001010000001000000000000000100000010010000000011000000000000001000001000000000000000000000000000000000001000000001000000000010100000000001000000000000010000000000000000001000100011000000000000000000010000000000000000001000000000000100000000100000000100000000001011000000000000000101000000001010000010000100100000000000100001001000000000000000000000000001100000000000000000000000000100000000000100000000000010000100000000100000010010100000000101000000000110100100000000000010010000100000000000010000100000000100000000000000001000000000101000000000000000000000000000110000000000000000010000000001000000010000001000000000001100000100000000000000100000000000000000000000000010010001000000000100000100000000000000000000001000000000001100000000000001000000001000000000000100000000000000010001000000000101000000001000000000100011000100000100000000100000000000000000000000000000000000001000000000100000000000100000000000000011100000000010000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010100010100000000000000010000001000,"[3, 17, 2]"
