,Unnamed: 0,Unnamed: 1,Unnamed: 2,RID,smiles,fragment_fp,fragment_fp2
10,195,,,R840,*N=P1(*)Oc2ccccc2-c2ccccc2O1,11110000000010000000100100010000001001010000001000001000100001000001000000001001100000010000000000000001001000000000001010000000100000110010000000010100000000000100100001100010010010010000100011100000001100001000010001000000001000010100010101100000000000000010010000100001000000000000011011000010000000000000010010000000100100010111000010100101000101001000001111011100000000000010000000100000000100000101000000010010000100010001000000000110010000000101000001100100001001010110000000000100000110000010110000110010000000010110000010000001110000100100010000110000101000100001000000111000000000010000100000100000110010000101011000001010000001000010010010101101100011010001010000101010000100010000011001000010000100100000000001001000000000101000101010011100100000000010000101001000100000000010101111000001000110101000000000000000001100000100011000101000010100011111010000000000000011110000010100000000001100000101001010000000010010000001110100100000000000001010000111011010000010100000000001000111000000101100000010100110100000000010011100000000001010000101010001001000101100000100100011000000101000000011100001001100100000100000100100000010000001001010010100000000000001100110001000000001100101000000000001000000000010000001001010010000000010101100001100001100010001100100000011000011000100111000100110000110100000010010000000000000000000000001001101100100011000010111000100011100001000100000001000010100100000000000000000100000110000000000100000010011001110000001100010000010010101000000100010000101000101100000000110100101000110000000010000010010100000000001000101100010011000000001001000010001010110001011010000000000000100110100000111000001000011000000010001000000000100000000110000100110000000100100100000100010011010010000000100001010000000010010000110101100001001011001011000110010100010000001001100000001000001010000101100101010100000000000010001000010101101010000001010100000001010000100011000010100000100000110010010110000010000000001000011010110000011001010000101000011000100000010000000100000010000010000001101010100000001100000001100000010,"[2, 18, 3]"
11,321,,,R1554,*N=P1(*)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,11110000000010000000100101010000001001010000001001001000100001101101000000001001100000010000000100000001001000000001001010000000100000110011110000011100000000000101100001100111010010010000100011100000001100001000010001000100001000010110010101100000000000000010010000100001000010100100011011000110000000100000110010000001100100010111000010100101000101001000001111011100000000000010000100100000000100000111000000010010000100010001000010000110010100000101010001100100001101010110000100000100001110100010110100110010000000010110000010000001110000101100010000110001101000100001000000111000000000010000100000110000110010000101111000001010000001000010010010101101100011010001010000101010000100010000011001000010100100100000000101001000010000101110101010011100100010000010000101101000101000000010101111000001000110101001000001000000001100000100011000101000010100011111010001001000000011110000010100000000001101001101001110010000010011000001110100100000000001001010000111011010000010100000000111000111100010101100000010101110100000000010011100000000001010000101010001001000101100000100100011000000101000000011100001001100100000100000100100000010100001001010010101001000000101100110001000000001100101000000100001001000000010000001001010010000000010101100101100001100010001100100000011000111000100111000100110000110110000011010000000010001001000000001101101100100011000010111000101111100001000100000001000010100101000000010000000110000110000001000100000010011001110001101100010000010010101000000100010001111000101100000000110110101010110000000010000010010100000100001010101101010111000000011001000010001010110011011010000001010000100110100000111010001000011000010010001000000000100000010110000100110000000100100100000100010011010010000000100001010000000010110010110101100001001011001011000110010100010000001001100000001000011110010101100101010100000000000110011000010101101010110001010100000001010000101111000010100000100000110011010111000010000000001010011011110100011001010010101010011100100000010000000100000011000010000001101010110000001100000011100000010,"[2, 26, 5]"
12,334,,,R1644,*N=P(N=P(N=S(*)O*)(O*)O*)(O*)O*,00000000010001110000101000100000000001000110001000001000010000000100011000000000000010001000000100000000010000010100000001010010000010011000001001000001000000100000100000000111000100010000100000100110000001000010010100000000000000000010100001000010000000001010001001101000001000000001010000001001000001000000000010000001101000000100000000100100001000000000010011001000000000100000000000101000000100010000111010010001000000000000000000111010100001000000100001010000000011000000011000000011001000000000100010010100000000010000100110010000000000000110001010000000000100111100000001010100000011100010101010001000001001001100001101101000100000000010000000001000101000000110011100100000000000100000011000000000000100000010010101000000100000100010001001000010100101010010000000001110001110100001110010001010001000100000000000000000000010101000111001100001000000000011010010000010000000000100111000000000000100000000100000000000100100000000010000000000111110000100000000000010010101000011000000001100100110000100011011000001000001000001001101111011000001000001100111000100010001000001000000100000000011001010000000010001001000000000000000000000000100000000000010100100000000000010001010000101010000000010000000000000000110000000000000001000000001001010111000000000001001010010110000100000000100011001001000001000000000001000000000000000100010000000001000100000010110000001011010000000000010010000000100000110100000000001000000000000000000001000100100000000101000010100000000000000001100010000000001000000000101110000100010100000001000100000000001100110000000000100000000001010000000010010001001000000000010001000100001000000111100000110000000000010100000000001000010001100101100001000100101100110001000000000100000000110100000010111000110000000111100100000001100000010000010100100000100010000101011110000000100110010000100011000000000100000001000101000110001000000101001111001010001101110110000001100101011010000110000100010000010000000000000000011100011100000010010000000100100010000000000100000000000100110000000000000001001000000010000000010100101000000,"[7, 18, 0]"
13,335,,,R1645,*N=P(Cl)(N=P(Cl)(N=S(*)O*)O*)O*,00001000010000110000101000110100001000100110011000000100110010000100110100000000011010001010000100010001010000010100000001110000000010011000001100000000000000010010100110010100001100101000101100110000000001000010000010001000000100100110110011000001000000011000101000100000001000001000001001001001011001100000001010000000111000000100010000100110000000011000010000101000000011100001000100111000010100010000111010010001001000000000000000111000100001000000000001011001000011000000111110100000001110000000110000010101000000000000100110010000010001000101101110000000000100111100010011000100000001100011001010011000101001001100001000001001000100010010000001101000001100000100001010000000010010100001011000000100100000000000000001010001101001111110000001000010100101010010000010001000001100100001110000001000000000100000000000000100000100011000011000001011000001000001011110000000001001100101101000000000100000000010101101011100100000000000110100000000111110000100010000000010110001001010001000001100101110000000011011000100000001001001001101001101101001000101000111000110100000000011000000100001000010001010010000001011010000000000000100010000010100000000010110100110001000000011001010000101011001000110000000000000000110100000010010001100010001000000111010000000000001110011100000100000000101111001001000101100000000101000010000110010000010000000001000000100000110100000011010000100100010010011000000000110100011010000000000101000100000001001010100000001110000011100000000001000000100000000000001100010101001100000100010101001111010100000010101010110000001000100000000001000110000000110101000000010000010000000110101000100011000001100000111001010101100010001010010011100100100000001100000100111001011000000100100000110110000010110100001000010011100100000010000000010000110101010000101010100001101110000000110110010000100011000100010100000010000101000100011000010101001110001010001110000110000011101101000000000100000100010001000000000001101010011000011100000000000101000100100010001100001100001110000101010000000000000100011000101111000000011100100000101,"[5, 16, 0]"
14,336,,,R1646,*N=P(Cl)(N=P(N=S(*)O*)(O*)O*)O*,00000000010000110000101000110000001001000110001000001000010010000100111000000000000011001010000100010001010000110100000001010000000010011000001101000000010000010000100010000110000100000000100100100110000000000011010000001000010100100010100011000011100000011010001001100000001000000001010001001001000001000000001010000000111000000100000000100100001000000000010001101000000000100101000000111000000100010000111010010001000000000000000000111010100001000000100001011000000011000000011010100001001010000000100010010100000000010000000110010000000001000100101010000000000100111100010011000100000011100010001010011000101001001100001000101000000000000010000001001000001100000110011110000000010000100000011000000000000100000000000101000000101000111110001001000010100101010010000010001000001110100001110000001010000000100000000000000100000110101000111001001001000000000011010110000010000001000100111000000000000100000000100001011000100100000000010100000000111110000100000000000010010001001010000000000100101110000100011011100101000001001001001101111101101001000001100111000100110001000001000000100000000011001010010000001011000000000000000000000000000100000000000010100100001000000010001010000101011001000110000000000000000110000000010010001000000001001000111010000000011001110010100000100000000001111001001000101100000000001000000000110000100010000000001000100000010110100001011010000000100010010010000100000110101010000001000000000000000000001000110100000000100000011100000000000000001100010000000001100010100101100000100010100001011010100000010101100110000001000100000000001010010000010110001000000000000010001000100001000000011100000100000110000010100100010001000010001100101100000001100001100110001010000000100100000110100000010110100010000000101100100000011100010010000010101010000101010000001101110000000100110010000101011000000000100000011000101000110011000010101001111001010001100110110000001100101010010000100000100010001010000000001000010011000011100000010010000000101100010001100001100001010000100110000000000000001011000001011000000011100101000100,"[6, 17, 0]"
15,412,,,R2076,*N=P(N=P(N=S(*)(=O)NC)(NC)NC)(NC)NC,01010001000010100000001000100000000100000000110001000000111100100001100000000000100011001011010101100000001001000000001000010000000000000100011000010001000000001001000000000100011001000000000100110010000000000001110001100101000000000010000001100000000000001010001010001010011100100000011101001000011000000100001000000000101100010000000110100000110000100010010000100110001010001000000000111100000001000010100100011101100001000100000000110100000001101011010000100010001000000010010000010000000100000001010100010100000000000000100001010010000110000100001000000100000000011000011000000110000010010110001110000000111000000000010000100010100010000000000101000110001100000010000100010001101010011101000010000000000100001011000000000100000010100010100011000000000000011100001000100001010010000000000000000000010001110101011110000100000001000001100000010100010001001000100000010001110000001010000000100001001100001010000000000000000000111000010001000000010001000100000000001011010100100000000000000000000010000010010000000000000001000000001000000010000001000100000000100000010000001001010001110000000011001100100001000000000000010001001010000101010100000001000001001010000000000100101100000100000010000000110100000000010111100001000010001001100001001000001001001100100001000000110011000010000000001000001000001011001000000000010000000110001001100000100000101110000010000000100010010000000100000000000011000100100101010000001000100000000011101011101100001001000001000000000010010110001001001000010000101100100000000010000101100000001010000001101001000010000000000010001001000010000000110000100001100000000110010011101100110001000010000111000000101000011001000010000101101101010100000000110000010110001000101110000001101010010010001011010000001010100110000001000000010000100000100000000001000001100111100100001100010110100010000110101000100000100001110000100001010010101100100101010000111000001100111010000001010000101001000000001010000000010000110001010001110000000100000100110101000010001000001110101000101000010000101000100011001100000001000000000001000001,"[2, 19, 0]"
16,413,,,R2077,*N=P(N=P(N=S(*)(=O)N*)(Nc1ccccc1)Nc1ccccc1)(Nc1ccccc1)Nc1ccccc1,10010100001010000000001000110000000000010000110101000111111000100101110000100001101011101000100101100001000001010000000000001001000000001110001000010010000000011101010010000111110101100010000100110011000010111000100001100101000000101010000011100100110010010010001010100000011110100010011111001010000001001111001011000100101000010010010110111100101001101011010000000110001010001100010110110110000000000011000101011011000110110001001000101100100001110011001101000010010000000010110010010001000110001011011100110110000000101100000100000010000010110110001100001000111000110110111010000000000010000100001010001000111000100001010001110010100010010000010110010010001100100001000000110101100000010001000101000001100110001001000000100101100010110010100111100010000000011000001001100001010010000011110010110010010000010011110001010100000001000001001000100000000010000011100001010000110001001010011000110111011100001110000101100000000000101000101011000001010000000100000000010111111100100010100001000011001010110010010000100000000101000010011000011001010000000110000110100000110001001000000001110000001010001100100110010100000010010010001000000001000101100001001010011010000010101100101111001101010110000000010000000001010101100001001000101001011101101001110000000101001001000011011011000111011110011110011100000000101110000010010010001110001101110000100000110100010010000010110010010000011110000101010011011000101101111000001000000101000001111110101100000111000011001000100011000101100101001100010000101000100001001000000001100100101111110001001101000010000000000100101010000001000010000010100000001100000010010011111000100101000011000011100001101001011001011000000011001101010110000000000100001101001100101111010001000010110100001010110010001010100111000100010110110010111001100100101000010001110000100000000100010010101011101100111000001000110101101001111010100010101010100111010000111100001100101110000000011000111111100001000000110011001110111001010011111001000100010010101100000011001001001010101011100010011000101000100011000101000001000100010010000000,"[3, 39, 4]"
17,414,,,R2078,*N=P(N=P(N=S(*)(=O)N*)(NCC)NCC)(NCC)NCC,01010001000000100000001000100000000010110000110001000001111100100001100000000000100011001001110101100000000001011100001000001001000010000101011000000001000000011000000010100100010001000000000100110010000000000001110001100101001000000110000001101000100000001010000010001010011100100000011111011000010111000100001000000000101100010000000110100000010000100010110000100110001010001100000100111100000001100010100101011101100001000100001000110100100001101111010100100010101001100010010000011000001100000011010100010100000000001000000011010010010110010100001000000100000010110100010000000101000010010111001110100000011000100000010100100010100010000000000100000110001100000001010100110101101010111001000010000001000100000011000000010100101000100110100011000000000000011100001001100001011010000000000000000000010001110101011110000100000001000001000000010010010001001000100000010001010000001010000001100001001100001010000000010000000000101010010001100001010000000100000001001111010100100000000001000000000010100010010000000000001001000000001000010010000001000100000000100000010000001101010011110000000011011100100001000000000000010011001010010001010101010001000001001010000000101110101110000100010010000000010000100010010111100001000011001001110001001000011011001100100001000000010011000010000000001010001001001011001010000010010000000110000001100000100000101110000010000000110010011000000100100000000011000100100001011100001000100000000011101110001110001001000001001000000010000111001001001100010000101100100000000010000011100100001010000101101001010010000000100010101001000010010000110010110001100000000010010010101000110001000010000111000001101000011001000011000101101101010100000000110000011110001000101111000001101011010010001011010000001010100110000011000100010000100000100000100001010111100001101000001100010010101011000110001100100000110001111001100011010010101110100101110000111000001000111010000000010000101001000011001010000000010100110001010011110000000100100100110100000010001000001110101001100000010000101000100011001100000001000000000000000001,"[3, 23, 0]"
18,415,,,R2079,*N=P(N=P(N=S(*)(=O)N*)(NCCC)NCCC)(NCCC)NCCC,01010001000010100000001000100000010010110000110001000001111100100001100000000000100011001001110101101000000001011100001000001001000010000101011000000001000000011000000010100100011001000000000100110010010000000001110001100101101000000110001001101010100000001010000010001010011100100000011111011000010111000110001000000000101100010000010110100000010000100010110000100110001010001100000100111110000001101010101101011101100001000100001000110100100001101111010100110010101001100010010000011000001100000011010100010100000000001000000011010010010110010100001000000100000010110100010100000101000010010111001110111000011000101000010100100010101010000000000100000110101100000001010100110101101010111001000010010001000101000011000000010100101001100110100011000000000000011101001001100001011011000000000001000000010001110101011110000100000001000001000000010010010001001000100000010001010000001010000001100001001100001010010000010000000000101010010001100001010000000100000001001111010100100000000101000000000010100010010000010000001001000000001000010010000001000100000000100000010000001101010011110000000011011100100001000000000000010011001010010001010101010001000001001010000000101110101110000100010010000000010000100010010111100001100011001001110001001000011011001100100001000000010011000010000000001010001001001011001010000010010000000110000001100000100000101110000010000000110010011000000100100000000011000100100001011100001000100000000011101110001110001001000001001000000010000111001001101100010010101100100010000010010011100100001010000101101001010010000000101010101001000010010000110010110001100000000010010010101000110001000010000111000001101000011001100011000101101101010100000000110000011110001000101111000001101011010010011011010000001010100110000011000100010000100000100000110001010111100001101000001100010010101011000110001100100000110001111001100011010010101110100101110000111000001000111010000000010000101111000011001010000000010100110001010011110100000100100100110100000010001010001110101001100000010000111000100011001100000001000000000000000001,"[3, 27, 0]"
19,416,,,R2080,*N=P(N=P(N=S(*)(=O)N*)(NCCCC)NCCCC)(NCCCC)NCCCC,01010001000010100000001000100000010010110000110101000001111100100001100000000100100111001001110101101000000001011100001000001001000010000101011000010001000000011000000010100100011001000000000100110010010000000001110001100101101000000110001001101010100000001010000010001010011100100000011111011000010111000110001000000000101100010000010110100000010000100010110000100110001010001100000100111110000001101010101101011101100001000100001000110100100001101111010100110010101001100110010000011000001100000011010100010100000000001001000011010010010110010100001000000100000010110100010100000101000010010111001110111000011000101000010100100010101010000000000100000110101100000001010100110101101010111001000010010001000101000011000000010100101001100110100011000000000000011101001001100001011011000000000001000000010001110101011110000100000001000001000000011010010001001000100000010001010100001010000001100001001100001010010000010000000000101010010001100001010000000100000001001111010100110000000101000000000010100010010000010000001001000000001000010010000001000100000000100000010000001101010011110000000011011100100001010000000000010011001010010001010101010001000001001010000000101110101110000100010010000000010000100010010111100001100011001001110001001000011011001100100001000000010011000010000000001010001001011011001010000010010000000110000001100000100000101110010010000000110010011000000100100000000011000100100001011100001000100000000011101110001110001001000001001000000010000111001001101100010010101100100010000010010011100100001010000101101001010010000000101010101001000010010000111010110001100000000010010010101000110001000011000111010001101010011001100011000101101101010100000000110000011110001000101111000001101011010010011011010000001010100110000011000100010000100000100000110001010111100001101000001100010010101011000110001100100000110001111001100011010010101110100101110000111000001000111010000000010000101111000011001010000001010100110001010011110100000100100100110100000010001010001110101001100000010000111000100011001100000001000000000100000001,"[3, 31, 0]"
20,417,,,R2081,*N=P(N=P(N=S(*)(=O)N*)(NCCCCCC)NCCCCCC)(NCCCCCC)NCCCCCC,01010001000010100000001000100000010010110000110101000001111100100001100000000100100111001001110101101000000001011100001000001001000010000101011000011001000000011000000010100100011001010010000100110010010000000001110001100101101000000110001001101010100000001010000010001010011100100000011111011000010111000110001000000000101100010000010110100000010000100010110000100110001010001100000100111110000001101010101101011101100001000100001000110100100001101111010100110010101001100110010000011000001100000011010100010100000000001001000011010010010110010100001000000100000010110100010100000101000010010111001110111000011000101000010100100010101010000000000100000110101100000001010100110101101010111001000010010001000101000011000100010100101001100110100011000000000000011101001001100001011011000000000001000000010101110101011110000100000001000001000000011010010001001000100000010001010100001010000001100001001100001010010000010000000000101010010001100001010000000100000001001111010100110000000101000000000010100010010000010000001001000000001000010010000001000100000000100000010000001101010011110000000011011100100001010000000000010011001010010001010101010001000001001010000000101110101110000100010010000000010000100010010111100001100011001001110001001000011011001100100001000000010011000010000000001010001001011011001010000010010000000110000001100000100000101110010010000000110010011000000100100000000011000100100001011100001000100000000011101110001110001001000001001000000010000111001001101100010010101100100010000010010011100100001010000101101001010010000000101010101001000010010000111010110001100000000010010010101000110001000011000111010001101010011001100111000101101101010100000000110000011110001000101111000101101011010010011011010000001010100110000011000100010000100000100000110001010111100001101000001100010010111011000110001100100000110001111001100011010010101110100101110000111000001000111010000000010000101111000011001010000001010100110001010011110100000100100100110100000010001010001110101001100000010000111100100011001100000001000000010100000001,"[3, 39, 0]"
21,418,,,R2082,*N=P(N=P(N=S(*)(=O)N*)(NCC=C)NCC=C)(NCC=C)NCC=C,01010001100000100000001000100000000010110000110011000001111100100001100000000000100011001001110101100000000001011100001000001001100010000101011000000001000000011000000010100100010001000000000100110010000000000001110001100101001000000110000001111000100000001010000010001010011100100000011111011101010111000100101010000000101100010000001110100000010000100010110000100110001010001100000100111100000001100010100101011101100001000100001000110100100001101111010100100010101001100010010100011000101100000011110100010101000000001000000011010010010110010100001000000100000010110100010100000101000010010111001110100000011000100000010100100010100010000000000100000110001100000001010100110101101110111001000010000001000100000011000000010100101000100110100011001000000000011100001001100001011010000000000100000000010001110101011111000100000001000001000000010010010001001000100000010001010000001010000001100001001100001010000000010000000000101010010001100001010010000100000101001111010100100000000001000000000010100010010000000000001001001000001000010010000001010100000000100001010000001101010011110000000011011100100001000000000000010011001010010001010101010001000001001011000000101110101110000100010010000010010000100010110111100001000011001001110001001001011011001100100001000000010011000010000000001010001001001011011010000010010000000110000001100000100000101110000010000000110010011000000110100000000011000100100001011100001000100001000011101110001110001001000001001000000011000111001001001100010000101100100000000010000011100100011010000101111001010010000000100010101001000010010000110010110001100000000010010010101000110001000010000111000001101000011001000011000101101101011100000001110000011110001000101111000001101011010010001011010000001010100110000011000100010000100000100000100001010111100001101000001100110010101011000110001100100000110001111001100011010010101110100101110000111100001000111010000000010000101001000011001110000000010100110001010011110000000100100100110100000010001000001110101001100000010000101000100011001100000001000001000000000001,"[3, 27, 0]"
22,420,,,R2086,*N=P(*)(NCCCC)NCCCC,00000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000001001000000000100000001000000000011000010000000000000001000000000000000000100000000000000000000000000000000000000000101000000000001100000000000000000000000000000000000000100000000000010000000000000110001000000000100000000000000011000001000010000000000000100000000000000000000000100000000000000000001000000000100000000000000000000000010000000000000000110000001000000000000000010000000100000100000000000000000000000001000000000000000000000000010000000000010000010000010000000000000010000000000010001000000100000000100000000000000000000000000000001000001110010000000000000100001100000000000000010000000001000000000000000100000001000100000010000000000000000100000000100001000011000000000001000000000001000000000000000000000000000000010000001001010000000000000000000000000100000000000000000000000000001000000000010000000000000000000000000000010000000000000000000000000100010000000001001000000010000000000000010000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000001010010000001000000000000000000011000010000010000001000000000101000001000000000000000000000000000100000000000000001000000000000000000000000010010000010000000000000000000000000000000000000001000000001001010000000000000010000000000000000000100001100010000000000000000000000000000000000000000000000100001000100000000000000000000000000100000000000000000000000000000000010000000000000000000000000100010000000100010000101010000000000000001000000000000000000000000000000010000001010010001000000000010001010100000000000000000000110010000000010000000000000010100000000000100000000010010001010000000000001000000000000000000000010000000000010000000100000000000000000001000000000100000000010000000000000000100000000000001000000010100000000000000000000000010001000001000001000000000000000000000000000000000010000000100000010000000010001000110000000000000000100000000000000000000000001000010000000000000000000010000000000001001000000000000000000000000000001,"[2, 14, 0]"
23,421,,,R2087,*N=P(*)(c1ccccc1)c1ccccc1,00000000100100011000000000000000010000001000000000000000000000000000000000011000000000001000000010000001001000011000100000000000000000010000000100010000000000001100000000000001000000000000000000100000000000100000000000000010010100000000000000000100000000000100000000001000000000110010001000000010000000001000010000000000100000000110000000000011000000000110000001100000000000110000010000101101000010110000000010010010000000001100000000001001000000100000001000000100000000011000000010010000001000000000000000000000000000010000100010010000010000100000000000000100000000000000000000100001100000000001000000010001000000000000000000100010001010000110000000000000000001010000001000000001000110000000100100100000000000000000000000010000001000000000000000000000110101010100000000000100000000000100000010000000000000000000010000011000000110000010000000100000000000000000010100000000000000000001000000000010100001000000000000001000010110000010000000000000000000001010000000000000000000001000010000000000000100000000000000001010000000000111000000000000000000000000000101000001000010010000100000000100001000000001110000000110000000001000000000001110001000000001000010000000000000000100001010010000000000000010000100000010000000001001000000010010000000000000001000000000000000000100010000010000000000110000000100000000000000100010000000000010000100000000000100100000001000000000000000000000101000000001010000001000001100000000100010000000100000000001000001000000000000000000000000000000111000000000010100100010000100000000000000001101001100000000010000010001100000000000010000000000000000000100000100000010000010101000110000000000100100000000100000100000000000000000000000000000100000001000100000000000100000010010001010000100000000000000000000011000100000010001000000100001100000000000000000000000100000000000010100000000000100000000000000000100000000001001000000100000001001000000001100000000000000000100000000000000001110100000000000001101000000110000011100010000000000000000101100000000000000010001000000100001010000000000000101000110010000010000010000010000,"[2, 16, 2]"
24,422,,,R2088,*N=P(*)(CC)CC,00000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000001000000001000000000001000000000000000000100000000000000000000000100000000000001000000001000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000010000000001000000000010000000000000001100000000000000100000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000110001000000000000000100000000001000000000000000000000000010000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000010010000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001001000000000001000000000000000000010000000100000000000000000000000010000001000001000000010000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000101000000010000001000000000000000000000000000000000000000001000000000001000000000000000000000000000100000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000100000000000000000001000000,"[2, 8, 0]"
25,423,,,R2089,*N=P(*)(C)c1ccccc1,00000000000100001000000000000000010010000000000000000000000000000000000000010000010000000000000000000011000000000000000000000000000000010000000110001000000000101100001000000000000000000000010000100010000000100000000000000010010100000000000000000000000000000100000000000000000000110000001000000010000000000000010000000000100000000110000000000001000000000001000000000000000000100000000000101100001110110000000010010010000000001100000000000001000000100001000000000100000001010100000000000000101000010000000100000000000000010000100000010000000000000001000000000100000000000010000000000001000000000001000000010000000000000000000000000000001000000100000100000000000000010000001000000000000111000100000100000100000100001000000010010000000000000010010000000000000100000000000000000000000000000000000010100000000000000000000000000000001100000000000000100000000000000000010000000010000000000000000000001000000001000000000000000000010010000000000000000000000000000000000000000000000001100000010000000000000100000001000000001010000000000110000000000001000000000000000100000000100100000000110000000100001000000001100000000010000000000000000000101110000100000010000000000000000000000100001110000010000000000000000000000010000000000001000000010000000000000000001000000010001000000100010000000010000000110000001100001000000000000010000000000010100100000000011100000000001000000000000000001010100000001001010101000000001000000000000010000000000000000001000000000000000000000000000000000000110001000000011000000000000000000000000000000101001100000000010000010000000001000000000000000000000000001100000000000110000010101000110000000000000000000000100000000000000000010000000010000000000000001000000000000000100000010010000010000100000000010000000000001000000010000001000000000000100000000001000000000010100000000011000101010000010000000000000000000000000000001000000000000000101000000000001000000000000000000100000000000000001100100000001000000100100000010000001100010000000000000100000100000010010000010000000010100001010000001000000001001110010000010000010000010000,"[2, 11, 1]"
26,424,,,R2090,*N=P(*)(CC)c1ccccc1,00000000000100001000000000000000010010000000000000000000000000000000000001010000011000000000000000000011000000100000001000000001000000010000000110011000000000101100001000100000000000000000010000100010000000100000000100000010010100000000000000000000100000000100000000000000000000110100001000000010000010000000010000000000100000010110001000000001000000000001000000000000001000100000001000101100011110110000000011010010000000001100000000010001100000100101000000000100000001010100000000000000101000011000000110000000000000010000101000010000000000000001000010000100000000100010000000000001000000000001000000010100000000001000100000000000001100010100000100000000000000010001001000000000000111000100000100000100000110001100000010010000000000000010011000000000000100000010000000000000000000000000000110100000000010000000000000000000001100000000000000100000000000000000010000000010000000000000000000001000000001000000000000000000010010000000000100000000000000100000000000000000000001100000010000000000000100000001000000001010000000000110000000000001000000000000000100000000100100000000110000000100001100000001110000000010000000000000000000101110000100000010000000000000000000000100001111000010000000000000000100000010000000000001000000010000000001000001001000000010001000100100010000000010100000110000001100001000000010000010000000000010100100000000011100000000001000000000000000001010101001001001010101000000001000000000000010000000000000000001000000000000010000000000000000000000110001000000011000000000000000000000000000000101001100100000010000010000000001000000000000000000000000001100000000000110000010101000110000011000000000000000100000000000000000010000000010010010000000001000000000001000100000010010000010000100000001010000001000001000000010000001000000000000100000000001100000010010100000000011000101010000010000000000000000000000000000001000000000000000101000000000001000000000000000000100000000100000001100100000001000100100100000010000001100010000010000000100000100100010010000010000000010100001010000011100000001001110010000010000010001010000,"[2, 12, 1]"
27,425,,,R2091,*N=P(*)(NCCC)N(CC)CC,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000001001000000000001000001000000000011000000000000000000001001000000000000000100000000000000000000100000000000100000000101010000000001110010000000000000000000100000000100000100011000000010000000000000110001000000000100000000000000011000001000010001100000000100000000001000000000000100000000001000000001000001000100000000000000000000000110000000000000000110100001000000010000000000010000100000100000000000000000000000000000000010000000010000000010000000000000000010000010000000000000010100001000010001010000100000000100000000000000000000000000000001011001110010000000000000100001100000000000100010001000001000000000000000100000001000100000010000001000010000100000000100001000011000000000001000100000001000000000000000000000000000001010000100001010001000000000000000000000000000000000000000000000000001100000000110000000000000100000000000000010000000000000010100000000100000000000001001000100000000000000100010000000100000000000000000000000000000000000100000001000000000000010000000000000000000001000001000010000001000000000000000000011000010000000000001000000000101000001010000001000000000000000000100000000100000001000100000000010001000010010010000010000000000000010000000010000000000000001000000001001110000000010000010000000000000000000100001100000100000000000000100000010000000000000000010000100001000100001000010000000000000001100000000000000000000000000001000010110000000000000100000000100010000000101010000101010000000000000001100000000000000000000000010000010000101010010001010000000010001010100000000000000000000110000000000000000000100000010100100000000100001000010010001010000000100001000000000000000000000010000000000010000000100000000000000000001100000000100000000010000000000000000100000000000001000000010100000000000000000000000010000000001000001000000000000000000000000000000000010000000100000010000000010001000110000000000001000100000010000000010000000001000010100000000000000000010000000000001001000000010000000000000010000001,"[2, 13, 0]"
